wine_type,winetype_numeric,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
white,2,7.8,0.3,0.74,1.8,0.033,33,156,0.991,3.29,0.52,12.8
white,2,8.3,0.21,0.49,19.8,0.054,50,231,1.0012,2.99,0.54,9.2
white,2,5.7,0.25,0.32,12.2,0.041,43,127,0.99524,3.23,0.53,10.4
white,2,7.2,0.585,0.2,10.4,0.086,17,94,0.99681,3.13,0.4,9.4
white,2,6.8,0.23,0.3,6.95,0.044,42,179,0.9946,3.25,0.56,10.6
white,2,6.4,0.23,0.35,10.3,0.042,54,140,0.9967,3.23,0.47,9.2
white,2,6.7,0.33,0.36,6.6,0.042,34,116,0.99123,2.97,0.31,12.2
white,2,6.4,0.33,0.44,8.9,0.055,52,164,0.99488,3.1,0.48,9.6
white,2,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9
white,2,6.1,0.32,0.24,1.5,0.036,38,124,0.9898,3.29,0.42,12.4
white,2,6.8,0.32,0.43,1.6,0.05,4,65,0.99346,3.27,0.47,10.7
white,2,7.2,0.27,0.31,1.2,0.031,27,80,0.98892,3.03,0.33,12.7
white,2,6.4,0.32,0.31,1.9,0.037,34,126,0.99,3.06,0.45,11.8
white,2,6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12
white,2,6,0.17,0.36,1.7,0.042,14,61,0.99144,3.22,0.54,10.8
white,2,7.7,0.29,0.29,4.8,0.06,27,156,0.99572,3.49,0.59,10.3
white,2,6.6,0.27,0.49,7.8,0.049,62,217,0.9959,3.17,0.45,9.4
white,2,7.6,0.19,0.42,1.5,0.044,6,114,0.9914,3.04,0.74,12.8
white,2,7.4,0.29,0.48,12.8,0.037,61.5,182,0.99808,3.02,0.34,8.8
white,2,6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7
white,2,9.1,0.28,0.49,2,0.059,10,112,0.9958,3.15,0.46,10.1
white,2,7.3,0.18,0.31,17.3,0.055,32,197,1.0002,3.13,0.46,9
white,2,6.9,0.26,0.27,4.2,0.031,20,80,0.99089,3.12,0.39,11.5
white,2,6.8,0.2,0.38,4.7,0.04,27,103,0.994,3.37,0.58,10.7
white,2,6,0.2,0.26,14.7,0.045,53,125,0.998365,2.99,0.69,9.4
white,2,7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4
white,2,7.1,0.18,0.39,15.25,0.047,45,158,0.99946,3.34,0.77,9.1
white,2,7.1,0.26,0.32,16.2,0.044,31,170,0.99644,3.17,0.37,11.2
white,2,5.9,0.26,0.4,1.3,0.047,12,139,0.9945,3.45,0.53,10.4
white,2,8.5,0.24,0.47,15.2,0.057,40,234,1.0005,3.02,0.66,9
white,2,6.4,0.42,0.19,9.3,0.043,28,145,0.99433,3.23,0.53,10.98
white,2,7,0.2,0.35,8.8,0.037,31,103,0.99388,3.13,0.49,11
white,2,6.6,0.34,0.4,8.1,0.046,68,170,0.99494,3.15,0.5,9.533333333
white,2,7.5,0.19,0.34,2.6,0.037,33,125,0.9923,3.1,0.49,11.1
white,2,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9
white,2,6.3,0.34,0.36,4.9,0.035,31,185,0.9946,3.15,0.49,9.7
white,2,6.9,0.4,0.42,6.2,0.066,41,176,0.99552,3.12,0.54,9.4
white,2,6.3,0.23,0.3,1.8,0.033,16,91,0.9906,3.28,0.4,11.8
white,2,7.3,0.3,0.74,13.5,0.039,46,165,0.9982,3.02,0.4,8.7
white,2,5.3,0.3,0.16,4.2,0.029,37,100,0.9905,3.3,0.36,11.8
white,2,7.1,0.23,0.35,16.5,0.04,60,171,0.999,3.16,0.59,9.1
white,2,7.2,0.22,0.35,5.5,0.054,37,183,0.99474,3.08,0.5,10.3
white,2,6,0.18,0.31,1.4,0.036,14,75,0.99085,3.34,0.58,11.1
white,2,7.2,0.34,0.34,12.6,0.048,7,41,0.9942,3.19,0.4,11.7
white,2,6.8,0.22,0.32,5.9,0.054,40,152,0.9938,3.2,0.57,10.8
white,2,6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5
white,2,6.6,0.18,0.28,1.7,0.041,53,161,0.99207,3.13,0.45,10.2
white,2,6.9,0.28,0.4,8.2,0.036,15,95,0.9944,3.17,0.33,10.2
white,2,8.1,0.36,0.59,13.6,0.051,60,134,0.99886,2.96,0.39,8.7
white,2,9.4,0.16,0.3,1.4,0.042,26,176,0.9954,3.15,0.46,9.1
white,2,8,0.33,0.32,4.6,0.041,31,180,0.99184,2.92,0.74,12.2
white,2,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2
white,2,7,0.21,0.34,8.5,0.033,31,253,0.9953,3.22,0.56,10.5
white,2,7.1,0.28,0.44,1.8,0.032,32,107,0.9907,3.25,0.48,12.2
white,2,7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8
white,2,6.6,0.27,0.32,1.3,0.044,18,93,0.99044,3.11,0.56,12.25
white,2,7.4,0.15,0.42,1.7,0.045,49,154,0.992,3,0.6,10.4
white,2,7,0.35,0.3,6.5,0.028,27,87,0.9936,3.4,0.42,11.4
white,2,6.5,0.28,0.35,15.4,0.042,55,195,0.9978,3.23,0.5,9.6
white,2,7.2,0.22,0.24,1.4,0.041,17,159,0.99196,3.25,0.53,11.2
white,2,7.2,0.46,0.65,10.4,0.05,76,192,0.9976,3.16,0.42,8.7
white,2,6.5,0.36,0.31,4.1,0.061,20,134,0.99475,3.18,0.45,9
white,2,6.6,0.18,0.28,1.7,0.041,53,161,0.99207,3.13,0.45,10.2
white,2,7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9
white,2,6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10
white,2,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7
white,2,9,0.17,0.49,1,0.039,46,131,0.993,3.09,0.51,10.5
white,2,7.3,0.4,0.24,6.7,0.058,41,166,0.995,3.2,0.41,9.9
white,2,7,0.16,0.32,8.3,0.045,38,126,0.9958,3.21,0.34,9.2
white,2,6.8,0.37,0.51,11.8,0.044,62,163,0.9976,3.19,0.44,8.8
white,2,6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11
white,2,6,0.4,0.3,1.6,0.047,30,117,0.9931,3.17,0.48,10.1
white,2,6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2
white,2,6.4,0.27,0.29,10.8,0.028,17,118,0.99356,3.18,0.37,11.2
white,2,6.7,0.42,0.39,12.1,0.04,61,248,0.99794,3.31,0.58,9.7
white,2,6.4,0.3,0.16,7.5,0.05,55,191,0.9959,3.17,0.49,9
white,2,5.6,0.35,0.37,1,0.038,6,72,0.9902,3.37,0.34,11.4
white,2,6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9
white,2,7.2,0.21,0.36,15.7,0.045,68,183,0.99922,3.25,0.76,9.4
white,2,7.8,0.965,0.6,65.8,0.074,8,160,1.03898,3.39,0.69,11.7
white,2,6.8,0.21,0.62,6.4,0.041,7,113,0.99358,2.96,0.59,10.2
white,2,6.3,0.4,0.24,5.1,0.036,43,131,0.99186,3.24,0.44,11.3
white,2,6.1,0.38,0.47,1.4,0.051,59,210,0.99309,3.24,0.5,9.6
white,2,8.1,0.2,0.3,1.3,0.036,7,49,0.99242,2.99,0.73,10.3
white,2,8.5,0.32,0.36,14.9,0.041,47,190,0.9982,3.08,0.31,10
white,2,7.7,0.27,0.35,5.3,0.03,30,117,0.992,3.11,0.42,12.2
white,2,5.2,0.185,0.22,1,0.03,47,123,0.99218,3.55,0.44,10.15
white,2,7.3,0.18,0.65,1.4,0.046,28,157,0.9946,3.33,0.62,9.4
white,2,6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4
white,2,5.8,0.32,0.2,2.6,0.027,17,123,0.98936,3.36,0.78,13.9
white,2,7.4,0.25,0.37,13.5,0.06,52,192,0.9975,3,0.44,9.1
white,2,7.5,0.32,0.26,1.8,0.042,13,133,0.9938,3.07,0.38,9.5
white,2,7.7,0.23,0.31,10.7,0.038,59,186,0.9969,3.12,0.55,9.5
white,2,7.3,0.37,0.16,14.9,0.048,59,240,0.99902,3.13,0.45,8.9
white,2,6.4,0.46,0.08,4.9,0.046,34,144,0.99445,3.1,0.56,10
white,2,7.3,0.4,0.28,6.5,0.037,26,97,0.99148,3.16,0.58,12.6
white,2,6.6,0.3,0.24,1.2,0.034,17,121,0.9933,3.13,0.36,9.2
white,2,6,0.22,0.33,12.2,0.033,25,97,0.99356,3.17,0.42,11.3
white,2,7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5
white,2,6.9,0.2,0.41,1.1,0.06,36,104,0.99317,2.99,0.39,9.2
white,2,6.9,0.28,0.22,10,0.052,36,131,0.99696,3.08,0.46,9.6
white,2,6.4,0.43,0.27,1.1,0.054,5,110,0.9939,3.24,0.52,9.1
white,2,5.7,0.33,0.32,1.4,0.043,28,93,0.9897,3.31,0.5,12.3
white,2,7.9,0.64,0.46,10.6,0.244,33,227,0.9983,2.87,0.74,9.1
white,2,6.7,0.27,0.12,1.3,0.041,62,138,0.9921,3.21,0.42,10
white,2,6.5,0.38,0.53,1.4,0.142,5,69,0.9926,3.14,0.52,10.1
white,2,6.4,0.16,0.44,1.2,0.051,39,122,0.99058,3.11,0.75,11.3
white,2,6.6,0.17,0.28,1.1,0.034,55,108,0.98939,3,0.52,11.9
white,2,7.2,0.51,0.24,10,0.093,35,197,0.9981,3.41,0.47,9
white,2,6.4,0.21,0.28,5.9,0.047,29,101,0.99278,3.15,0.4,11
white,2,5.2,0.6,0.07,7,0.044,33,147,0.9944,3.33,0.58,9.7
white,2,6.5,0.18,0.26,1.4,0.041,40,141,0.9941,3.34,0.72,9.5
white,2,7.5,0.29,0.67,8.1,0.037,53,166,0.9966,2.9,0.41,8.9
white,2,7.8,0.28,0.31,2.1,0.046,28,208,0.99434,3.23,0.64,9.8
white,2,6.9,0.31,0.34,7.4,0.059,36,174,0.9963,3.46,0.62,11.1
white,2,6,0.19,0.71,1.5,0.152,9,55,0.9927,3.12,0.46,9.8
white,2,6.7,0.265,0.22,8.6,0.048,54,198,0.9955,3.25,0.41,10.2
white,2,6.4,0.17,0.32,2.4,0.048,41,200,0.9938,3.5,0.5,9.7
white,2,6.4,0.14,0.31,1.2,0.034,53,138,0.99084,3.38,0.35,11.5
white,2,5.8,0.555,0.26,4.5,0.053,17,126,0.9943,3.24,0.46,9.1
white,2,7.1,0.49,0.22,2,0.047,146.5,307.5,0.9924,3.24,0.37,11
white,2,9.2,0.28,0.41,1,0.042,14,59,0.9922,2.96,0.25,10.5
white,2,6.6,0.905,0.19,0.8,0.048,17,204,0.9934,3.34,0.56,10
white,2,6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5
white,2,7.1,0.31,0.17,1,0.042,21,144,0.99304,3.13,0.4,9.6
white,2,8.9,0.13,0.49,1,0.028,6,24,0.9926,2.91,0.32,9.9
white,2,6.7,0.26,0.29,7.1,0.036,28,100,0.99534,3.08,0.36,9.3
white,2,8.4,0.22,0.3,1.3,0.038,45,122,0.99178,3.13,0.54,10.8
white,2,6.6,0.26,0.29,1.4,0.039,13,67,0.9915,3.05,0.49,10.9
white,2,6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5
white,2,6.9,0.33,0.28,1.3,0.051,37,187,0.9927,3.27,0.6,10.3
white,2,6.8,0.19,0.4,9.85,0.055,41,103,0.99532,2.98,0.56,10.5
white,2,7.3,0.18,0.29,1.2,0.044,12,143,0.9918,3.2,0.48,11.3
white,2,6.8,0.32,0.34,6,0.05,5,129,0.9953,3.19,0.4,9.1
white,2,8,0.28,0.42,7.1,0.045,41,169,0.9959,3.17,0.43,10.6
white,2,6.1,0.28,0.24,19.95,0.074,32,174,0.99922,3.19,0.44,9.3
white,2,7.7,0.27,0.34,1.8,0.028,26,168,0.9911,2.99,0.48,12.1
white,2,6.6,0.39,0.38,9.7,0.053,49,226,0.99787,3.3,0.57,9.4
white,2,7.2,0.19,0.31,1.4,0.046,37,135,0.9939,3.34,0.57,10.2
white,2,7.2,0.4,0.38,2.2,0.03,40,109,0.99075,3.27,0.46,12.6
white,2,6.5,0.36,0.49,2.9,0.03,16,94,0.9902,3.1,0.49,12.1
white,2,5.9,0.24,0.3,2,0.033,28,92,0.99225,3.39,0.69,10.9
white,2,8,0.27,0.25,19.1,0.045,50,208,1.00051,3.05,0.5,9.2
white,2,7.4,0.2,0.28,9.1,0.047,29,95,0.99532,3.16,0.47,9.8
white,2,5.7,0.28,0.24,17.5,0.044,60,167,0.9989,3.31,0.44,9.4
white,2,7.8,0.49,0.49,7,0.043,29,149,0.9952,3.21,0.33,10
white,2,6.2,0.32,0.16,7,0.045,30,136,0.9949,3.18,0.47,9.6
white,2,7.8,0.29,0.22,9.5,0.056,44,213,0.99715,3.08,0.61,9.3
white,2,7,0.3,0.38,14.9,0.032,60,181,0.9983,3.18,0.61,9.3
white,2,6.9,0.22,0.37,15,0.053,59,178,0.9992,3.37,0.82,9.5
white,2,7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3
white,2,7.4,0.25,0.37,2.6,0.05,24,132,0.99138,3.04,0.53,11.2
white,2,5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5
white,2,6.2,0.22,0.3,12.4,0.054,108,152,0.99728,3.1,0.47,9.5
white,2,6.1,0.38,0.42,5,0.016,31,113,0.99007,3.15,0.31,12.4
white,2,9,0.38,0.53,2.1,0.102,19,76,0.99001,2.93,0.57,12.9
white,2,6.1,0.105,0.31,1.3,0.037,55,145,0.9912,3.41,0.41,11.1
white,2,8.1,0.2,0.4,2,0.037,19,87,0.9921,3.12,0.54,11.2
white,2,7.5,0.29,0.24,9.9,0.058,25,115,0.99567,3.15,0.46,10.9
white,2,6.7,0.47,0.29,4.75,0.034,29,134,0.99056,3.29,0.46,13
white,2,5.7,0.15,0.28,3.7,0.045,57,151,0.9913,3.22,0.27,11.2
white,2,6.6,0.28,0.34,0.8,0.037,42,119,0.9888,3.03,0.37,12.5
white,2,7.7,0.32,0.48,2.3,0.04,28,114,0.9911,3.2,0.52,12.8
white,2,6.5,0.15,0.32,1.3,0.036,19,76,0.98964,3.18,0.41,12.3
white,2,7.1,0.33,0.18,6.3,0.094,27,166,0.99474,2.9,0.49,9.5
white,2,6.8,0.39,0.35,11.6,0.044,57,220,0.99775,3.07,0.53,9.3
white,2,6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5
white,2,7.4,0.21,0.3,7.9,0.039,14,118,0.9942,2.96,0.34,10.4
white,2,6.6,0.34,0.25,4.8,0.038,16,121,0.99198,3.36,0.71,12.6
white,2,7.1,0.22,0.33,2.8,0.033,48,153,0.9899,3.15,0.38,12.7
white,2,7,0.14,0.32,9,0.039,54,141,0.9956,3.22,0.43,9.4
white,2,7.6,0.22,0.34,9.7,0.035,26,143,0.9965,3.08,0.49,9.8
white,2,6.9,0.24,0.23,7.1,0.041,20,97,0.99246,3.1,0.85,11.4
white,2,8.2,0.22,0.3,1.8,0.047,47,185,0.9933,3.13,0.5,10.2
white,2,6.2,0.25,0.42,8,0.049,53,206,0.99586,3.16,0.47,9.1
white,2,5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4
white,2,6.9,0.115,0.35,5.4,0.048,36,108,0.9939,3.32,0.42,10.2
white,2,6.6,0.38,0.36,9.2,0.061,42,214,0.9976,3.31,0.56,9.4
white,2,6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7
white,2,6.4,0.27,0.29,3.9,0.034,62,140,0.99237,3.1,0.59,11.1
white,2,8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4
white,2,6.9,0.3,0.45,1.4,0.039,36,122,0.99059,3.07,0.47,11.1
white,2,8,0.24,0.36,1.5,0.047,17,129,0.9948,3.2,0.54,10
white,2,7,0.29,0.54,10.7,0.046,59,234,0.9966,3.05,0.61,9.5
white,2,9.2,0.25,0.34,1.2,0.026,31,93,0.9916,2.93,0.37,11.3
white,2,7.6,0.47,0.49,13,0.239,42,220,0.9988,2.96,0.51,9.2
white,2,6.5,0.34,0.28,1.8,0.041,43,188,0.9928,3.13,0.37,9.6
white,2,6.8,0.21,0.74,1.2,0.047,25,111,0.9916,3.13,0.41,10.7
white,2,7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8
white,2,6,0.16,0.3,6.7,0.043,43,153,0.9951,3.63,0.46,10.6
white,2,6.1,0.32,0.28,6.6,0.021,29,132,0.99188,3.15,0.36,11.45
white,2,6,0.34,0.66,15.9,0.046,26,164,0.9979,3.14,0.5,8.8
white,2,6,0.22,0.28,1.1,0.034,47,90,0.98862,3.22,0.38,12.6
white,2,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9
white,2,6.3,0.2,0.4,1.5,0.037,35,107,0.9917,3.46,0.5,11.4
white,2,6,0.33,0.26,5.1,0.051,16,119,0.99416,3.15,0.41,9.2
white,2,5.9,0.14,0.2,1.6,0.04,26,114,0.99105,3.25,0.45,11.4
white,2,6,0.33,0.27,0.8,0.185,12,188,0.9924,3.12,0.62,9.4
white,2,6.4,0.26,0.26,1.1,0.052,22,176,0.99304,3.09,0.54,9.3
white,2,8.1,0.2,0.28,0.9,0.023,49,87,0.99062,2.92,0.36,11.1
white,2,6.4,0.27,0.49,7.3,0.046,53,206,0.9956,3.24,0.43,9.2
white,2,6.2,0.2,0.32,2.8,0.05,17,126,0.9936,3.18,0.55,9.4
white,2,6.8,0.24,0.33,3.2,0.049,68,161,0.99324,3.1,0.69,10.2
white,2,5.9,0.445,0.26,1.4,0.027,23,109,0.99148,3.3,0.36,10.5
white,2,6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7
white,2,6.4,0.3,0.3,2.25,0.038,8,210,0.9937,3.2,0.62,9.9
white,2,6.4,0.13,0.28,0.9,0.045,32,87,0.99175,3.47,0.52,11.2
white,2,6.5,0.26,0.31,1.3,0.034,59,145,0.98944,3.16,0.54,12.4
white,2,6.5,0.24,0.36,2.2,0.027,36,134,0.9898,3.28,0.36,12.5
white,2,6.2,0.25,0.21,15.55,0.039,28,159,0.9982,3.48,0.64,9.6
white,2,6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11
white,2,7.1,0.18,0.42,1.4,0.045,47,157,0.9916,2.95,0.31,10.5
white,2,7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12
white,2,6.8,0.18,0.21,5.4,0.053,34,104,0.99445,3.3,0.43,9.4
white,2,7.3,0.26,0.24,1.7,0.05,10,112,0.99286,3.11,0.43,9.9
white,2,7.9,0.14,0.28,1.8,0.041,44,178,0.9954,3.45,0.43,9.2
white,2,5.3,0.4,0.25,3.9,0.031,45,130,0.99072,3.31,0.58,11.75
white,2,7.7,0.31,0.36,4.3,0.026,15,87,0.99152,3.11,0.48,12
white,2,6.4,0.22,0.32,4.9,0.046,50,156,0.99316,3.38,0.55,11.2
white,2,6.6,0.56,0.16,3.1,0.045,28,92,0.994,3.12,0.35,9.1
white,2,6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7
white,2,6.2,0.29,0.23,12.4,0.048,33,201,0.99612,3.11,0.56,9.9
white,2,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7
white,2,7.4,0.32,0.27,1.4,0.049,38,173,0.99335,3.03,0.52,9.3
white,2,7.6,0.27,0.25,13.9,0.05,45,199,0.9984,3.34,0.5,9.8
white,2,6,0.31,0.38,4.8,0.04,41,101,0.98968,3.24,0.56,13.1
white,2,6.1,0.28,0.25,12.9,0.054,34,189,0.9979,3.25,0.43,9
white,2,6.6,0.26,0.36,1.2,0.035,43,126,0.99094,3.01,0.63,11.4
white,2,6.4,0.24,0.32,0.95,0.041,23,131,0.99033,3.25,0.35,11.8
white,2,8.2,0.29,0.49,1,0.044,29,118,0.9928,3.24,0.36,10.9
white,2,6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5
white,2,5.7,0.15,0.28,3.7,0.045,57,151,0.9913,3.22,0.27,11.2
white,2,6.7,0.11,0.34,8.8,0.043,41,113,0.9962,3.42,0.4,9.3
white,2,4.8,0.65,0.12,1.1,0.013,4,10,0.99246,3.32,0.36,13.5
white,2,6.2,0.28,0.33,1.7,0.029,24,111,0.99,3.24,0.5,12.1
white,2,6.7,0.24,0.35,13.1,0.05,64,205,0.997,3.15,0.5,9.5
white,2,6.4,0.16,0.44,1.2,0.051,39,122,0.99058,3.11,0.75,11.3
white,2,6.9,0.34,0.74,11.2,0.069,44,150,0.9968,3,0.81,9.2
white,2,7.4,0.32,0.55,16.6,0.056,53,238,1.0017,2.96,0.58,8.7
white,2,5.7,0.25,0.26,12.5,0.049,52.5,106,0.99691,3.08,0.45,9.4
white,2,6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2
white,2,6.6,0.17,0.38,1.5,0.032,28,112,0.9914,3.25,0.55,11.4
white,2,7.6,0.18,0.28,7.1,0.041,29,110,0.99652,3.2,0.42,9.2
white,2,6.8,0.3,0.29,6.2,0.025,29,95,0.99071,3.03,0.32,12.9
white,2,5.6,0.15,0.31,5.3,0.038,8,79,0.9923,3.3,0.39,10.5
white,2,6.6,0.27,0.52,8.1,0.044,53,202,0.99548,3.18,0.48,9.5
white,2,6.5,0.38,0.26,5.2,0.042,33,112,0.99067,3.06,0.5,12.3
white,2,8.3,0.27,0.39,2.4,0.058,16,107,0.9955,3.28,0.59,10.3
white,2,6.8,0.24,0.34,5.1,0.038,31,99,0.9921,3.24,0.46,11.8
white,2,8,0.2,0.4,5.2,0.055,41,167,0.9953,3.18,0.4,10.6
white,2,7.5,0.26,0.25,1.7,0.038,29,129,0.99312,3.45,0.56,10.4
white,2,5.1,0.3,0.3,2.3,0.048,40,150,0.98944,3.29,0.46,12.2
white,2,8.5,0.2,0.4,1.1,0.046,31,106,0.99194,3,0.35,10.5
white,2,7.2,0.685,0.21,9.5,0.07,33,172,0.9971,3,0.55,9.1
white,2,6.6,0.435,0.38,9.2,0.058,66,243,0.99833,3.23,0.54,9.1
white,2,6.9,0.13,0.28,13.3,0.05,47,132,0.99655,3.34,0.42,10.1
white,2,7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9
white,2,7.5,0.17,0.32,1.7,0.04,51,148,0.9916,3.21,0.44,11.5
white,2,6.4,0.36,0.2,5.7,0.118,61,172,0.9946,3.24,0.43,9.5
white,2,5.8,0.28,0.18,1.2,0.058,7,108,0.99288,3.23,0.58,9.55
white,2,5,0.33,0.23,11.8,0.03,23,158,0.99322,3.41,0.64,11.8
white,2,7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2
white,2,6.9,0.29,0.16,6.8,0.034,65,212,0.9955,3.08,0.39,9
white,2,7,0.2,0.31,8,0.05,29,213,0.99596,3.28,0.57,10.4
white,2,6,0.31,0.24,3.3,0.041,25,143,0.9914,3.31,0.44,11.3
white,2,7.1,0.28,0.31,1.5,0.053,20,98,0.99069,3.15,0.5,11.4
white,2,6.1,0.27,0.3,16.7,0.039,49,172,0.99985,3.4,0.45,9.4
white,2,5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9
white,2,6.7,0.24,0.39,2.9,0.173,63,157,0.9937,3.1,0.34,9.4
white,2,6.8,0.53,0.35,3.8,0.034,26,109,0.9906,3.26,0.57,12.7
white,2,7.8,0.445,0.56,1,0.04,8,84,0.9938,3.25,0.43,10.8
white,2,6.4,0.34,0.2,14.9,0.06,37,162,0.9983,3.13,0.45,9
white,2,7.7,0.3,0.32,1.6,0.037,23,124,0.9919,2.93,0.33,11
white,2,7,0.18,0.49,5.3,0.04,34,125,0.9914,3.24,0.4,12.2
white,2,7.2,0.21,0.34,11.9,0.043,37,213,0.9962,3.09,0.5,9.6
white,2,6.3,0.67,0.48,12.6,0.052,57,222,0.9979,3.17,0.52,9.3
white,2,5.6,0.2,0.66,10.2,0.043,78,175,0.9945,2.98,0.43,10.4
white,2,8.7,0.31,0.21,5.6,0.039,28,67,0.99328,2.96,0.52,11
white,2,6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2
white,2,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9
white,2,6.1,0.36,0.16,6.4,0.037,36,198,0.9944,3.17,0.62,9.9
white,2,8,0.18,0.37,1.3,0.04,15,96,0.9912,3.06,0.61,12.1
white,2,7.6,0.26,0.47,1.6,0.068,5,55,0.9944,3.1,0.45,9.6
white,2,7.6,0.21,0.49,2.5,0.047,20,130,0.99178,3.15,0.48,11.1
white,2,7.5,0.22,0.33,6.7,0.036,45,138,0.9939,3.2,0.68,11.4
white,2,7.6,0.2,0.39,2.6,0.044,30,180,0.9941,3.46,0.44,10.8
white,2,7.5,0.26,0.26,18.35,0.084,33,139,1.0011,3.17,0.39,8.8
white,2,8.3,0.18,0.3,1.1,0.033,20,57,0.99109,3.02,0.51,11
white,2,6.3,0.27,0.49,1.2,0.063,35,92,0.9911,3.38,0.42,12.2
white,2,6.7,0.31,0.31,9.9,0.04,10,175,0.9953,3.46,0.55,11.4
white,2,8,0.61,0.38,12.1,0.301,24,220,0.9993,2.94,0.48,9.2
white,2,5.6,0.18,0.27,1.7,0.03,31,103,0.98892,3.35,0.37,12.9
white,2,7.3,0.26,0.49,5,0.028,32,107,0.9936,3.24,0.54,10.8
white,2,7.2,0.21,0.37,1.6,0.049,23,94,0.9924,3.16,0.48,10.9
white,2,7.1,0.26,0.31,2.2,0.044,29,128,0.9937,3.34,0.64,10.9
white,2,6.9,0.28,0.37,9.1,0.037,16,76,0.9948,3.05,0.54,11.1
white,2,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7
white,2,8.8,0.27,0.25,5,0.024,52,99,0.9925,2.87,0.49,11.4
white,2,6,0.26,0.24,1.3,0.053,66,150,0.9924,3.21,0.62,10.4
white,2,6.8,0.17,0.17,5.1,0.049,26,82,0.993,3,0.38,9.8
white,2,6.9,0.46,0.2,0.9,0.054,5,126,0.992,3.1,0.42,10.4
white,2,7.4,0.2,0.36,1.2,0.038,44,111,0.9926,3.36,0.34,9.9
white,2,7.5,0.3,0.71,1.3,0.16,44,149,0.9948,3.08,0.42,8.9
white,2,7.2,0.35,0.25,5.6,0.032,23,120,0.99334,2.93,0.66,10.3
white,2,7,0.23,0.36,13,0.051,72,177,0.9972,3.16,0.49,9.8
white,2,5.5,0.335,0.3,2.5,0.071,27,128,0.9924,3.14,0.51,9.6
white,2,6.8,0.37,0.51,11.8,0.044,62,163,0.9976,3.19,0.44,8.8
white,2,9.6,0.23,0.4,1.5,0.044,19,135,0.9937,2.96,0.49,10.9
white,2,6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3
white,2,5.6,0.35,0.4,6.3,0.022,23,174,0.9922,3.54,0.5,11.6
white,2,7.4,0.4,0.41,14.1,0.053,37,194,0.99886,3.2,0.63,9.4
white,2,7.5,0.18,0.31,6.5,0.029,53,160,0.99276,3.03,0.38,10.9
white,2,7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1
white,2,7.9,0.26,0.33,10.3,0.039,73,212,0.9969,2.93,0.49,9.5
